brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
106816.0,for_sale,310000.0,4.0,2.0,0.09,1548025.0,East Orange,New Jersey,7017.0,1996.0,2017-04-07
82843.0,for_sale,599800.0,3.0,2.0,0.71,1311804.0,Montville Township,New Jersey,7082.0,2850.0,1999-08-05
15660.0,for_sale,875900.0,6.0,2.0,0.06,637727.0,Bronx,New York,10457.0,2492.0,2018-04-17
88180.0,for_sale,525000.0,1.0,1.0,0.34,872572.0,New York City,New York,10280.0,625.0,2013-07-19
88180.0,for_sale,580000.0,1.0,1.0,0.69,598599.0,New York City,New York,10280.0,633.0,2016-12-16
16419.0,for_sale,925000.0,6.0,2.0,0.07,720473.0,Jersey City,New Jersey,7304.0,2400.0,2021-01-14
65549.0,for_sale,4995000.0,3.0,3.0,0.12,1802284.0,New York City,New York,10028.0,2150.0,2017-07-05
3467.0,for_sale,1400000.0,7.0,3.0,0.04,1826765.0,New York City,New York,11207.0,800.0,1999-09-03
88180.0,for_sale,690000.0,1.0,1.0,0.37,921062.0,New York City,New York,10280.0,776.0,1988-12-06
23592.0,for_sale,2749000.0,6.0,5.0,0.11,1387508.0,New York City,New York,11210.0,4160.0,2019-10-07
49298.0,for_sale,1588000.0,6.0,5.0,0.06,260405.0,College Point,New York,11356.0,1092.0,2009-05-11
67920.0,for_sale,1895000.0,3.0,4.0,0.46,553725.0,Brooklyn,New York,11225.0,2160.0,2018-10-01
106818.0,for_sale,475000.0,3.0,2.0,0.12,1499345.0,Hackensack,New Jersey,7601.0,1776.0,2000-08-31
16837.0,for_sale,450000.0,4.0,2.0,0.22,1088548.0,Wayne,New Jersey,7470.0,1507.0,1998-07-15
7602.0,for_sale,866000.0,4.0,2.0,0.04,1314827.0,Corona,New York,11368.0,1661.0,2013-07-23
52592.0,for_sale,1750000.0,6.0,6.0,0.96,1052642.0,West Orange,New Jersey,7052.0,7900.0,2013-07-29
79720.0,for_sale,699999.0,4.0,2.0,0.52,1581126.0,Midland Park,New Jersey,7432.0,2340.0,2003-09-22
67146.0,for_sale,650000.0,6.0,3.0,0.12,1761590.0,Lodi,New Jersey,7644.0,2000.0,2005-10-11
42024.0,for_sale,999000.0,5.0,4.0,0.05,946493.0,Bronx,New York,10473.0,3068.0,2018-04-04
81836.0,for_sale,675000.0,2.0,2.0,0.23,1522048.0,Maspeth,New York,11378.0,902.0,2009-10-07
28967.0,for_sale,859000.0,2.0,2.0,0.06,1598668.0,Woodside,New York,11377.0,886.0,1997-05-30
100629.0,for_sale,328000.0,1.0,1.0,0.29,1393913.0,Brooklyn,New York,11232.0,538.0,2013-10-03
73150.0,for_sale,849000.0,6.0,3.0,0.05,458076.0,Bronx,New York,10460.0,2000.0,1985-02-06
30765.0,for_sale,449000.0,3.0,1.0,0.25,1244991.0,West Orange,New Jersey,7052.0,1176.0,2018-02-14
53641.0,for_sale,749000.0,4.0,3.0,0.14,1212173.0,Glen Rock,New Jersey,7452.0,2350.0,2020-06-30
20186.0,for_sale,950000.0,3.0,2.0,0.05,101238.0,Corona,New York,11368.0,1692.0,1993-09-01
26465.0,for_sale,1489000.0,3.0,2.0,0.41,819321.0,New York City,New York,11215.0,1350.0,2015-08-12
28509.0,for_sale,849999.0,9.0,4.0,0.04,691425.0,Bronx,New York,10457.0,3120.0,2012-09-28
98733.0,for_sale,1439000.0,5.0,4.0,0.06,1170527.0,Sunnyside,New York,11104.0,1600.0,2020-03-19
81848.0,for_sale,999999.0,6.0,4.0,0.05,1632518.0,Bronx,New York,10467.0,3189.0,2007-10-01
23592.0,for_sale,12495000.0,6.0,6.0,0.04,1192342.0,New York City,New York,10028.0,5262.0,2011-07-01
30768.0,for_sale,999000.0,3.0,2.0,0.04,1585113.0,Middle Village,New York,11379.0,1380.0,2018-01-18
104387.0,for_sale,1100000.0,4.0,4.0,0.08,711953.0,Bronx,New York,10469.0,1899.0,2012-06-07
42024.0,for_sale,1450000.0,8.0,5.0,0.09,445404.0,Bronx,New York,10461.0,2502.0,2016-11-01
65622.0,for_sale,3480000.0,5.0,3.0,0.04,1302764.0,Brooklyn,New York,11215.0,1856.0,1991-04-26
85085.0,for_sale,2500000.0,4.0,3.0,0.02,1786835.0,Hoboken,New Jersey,7030.0,1890.0,2016-12-21
51536.0,for_sale,899000.0,4.0,4.0,0.08,892590.0,Brooklyn,New York,11207.0,2047.0,1984-02-01
38733.0,for_sale,359000.0,2.0,2.0,0.01,1341925.0,Union City,New Jersey,7087.0,875.0,2013-10-23
66155.0,for_sale,589000.0,3.0,2.0,0.05,993997.0,Bronx,New York,10469.0,1664.0,2021-02-01
106829.0,for_sale,425000.0,3.0,2.0,0.05,733090.0,West Orange,New Jersey,7052.0,1355.0,2019-01-09
53300.0,for_sale,1300000.0,10.0,4.0,0.07,157751.0,Bronx,New York,10459.0,3000.0,2001-08-10
65622.0,for_sale,1498000.0,5.0,3.0,0.04,1639614.0,Brooklyn,New York,11220.0,2000.0,1985-09-20
9675.0,for_sale,945000.0,2.0,2.0,0.37,1054168.0,Jackson Heights,New York,11372.0,1100.0,2005-02-09
733.0,for_sale,649999.0,3.0,3.0,0.03,1122585.0,Brooklyn,New York,11212.0,1800.0,2022-01-28
1842.0,for_sale,599000.0,4.0,2.0,0.11,1511070.0,Kearny,New Jersey,7032.0,2040.0,2000-02-09
23592.0,for_sale,925000.0,6.0,3.0,0.06,1557067.0,New York City,New York,11203.0,2500.0,2013-12-05
88180.0,for_sale,1298000.0,1.0,1.0,0.7,1260608.0,New York City,New York,11109.0,762.0,2011-03-02
93537.0,for_sale,539000.0,1.0,1.0,0.34,1142874.0,Elmhurst,New York,11373.0,800.0,2016-02-01
67144.0,for_sale,775000.0,5.0,4.0,0.17,732117.0,Glen Ridge Boro Township,New Jersey,7028.0,2665.0,2021-09-22
14288.0,for_sale,580000.0,2.0,2.0,0.04,905734.0,Bronx,New York,10469.0,1584.0,2014-12-11
65549.0,for_sale,17000000.0,7.0,9.0,0.05,191358.0,New York City,New York,10021.0,7600.0,2007-08-13
95770.0,for_sale,800000.0,4.0,2.0,0.05,1213638.0,Brooklyn,New York,11207.0,2880.0,2019-12-23
88282.0,for_sale,549900.0,6.0,3.0,0.24,1369744.0,West Orange,New Jersey,7052.0,2750.0,2019-05-14
81836.0,for_sale,966000.0,3.0,3.0,0.04,920891.0,Flushing,New York,11369.0,1224.0,2010-10-19
23592.0,for_sale,1750000.0,5.0,3.0,0.04,842648.0,New York City,New York,11211.0,2016.0,2016-03-11
37082.0,for_sale,990000.0,3.0,3.0,0.06,1034061.0,New York City,New York,11106.0,1176.0,2004-01-30
53270.0,for_sale,799000.0,6.0,3.0,0.05,1233131.0,Bronx,New York,10454.0,2280.0,2015-04-29
65549.0,for_sale,20000000.0,6.0,7.0,0.04,458383.0,New York City,New York,10028.0,7000.0,2008-06-25
103728.0,for_sale,680000.0,4.0,3.0,0.09,690098.0,Bronx,New York,10473.0,1902.0,2004-01-08
29797.0,for_sale,1460000.0,6.0,2.0,0.07,1708769.0,Elmhurst,New York,11373.0,1680.0,2011-06-17
88180.0,for_sale,695000.0,2.0,1.0,1.33,704158.0,New York City,New York,11218.0,1075.0,2017-09-07
23592.0,for_sale,3095000.0,4.0,4.0,0.05,1052239.0,New York City,New York,11238.0,26160.0,2014-09-24
20088.0,for_sale,535000.0,3.0,1.0,0.11,55524.0,Bronx,New York,10473.0,1655.0,1994-10-19
22611.0,for_sale,959000.0,4.0,3.0,0.23,1168851.0,Glen Rock,New Jersey,7452.0,3289.0,2011-11-14
20906.0,for_sale,989000.0,5.0,3.0,0.06,1548978.0,Ridgewood,New York,11385.0,1830.0,2010-06-04
72994.0,for_sale,495000.0,3.0,2.0,0.05,235780.0,Bronx,New York,10461.0,838.0,2006-09-19
55748.0,for_sale,439000.0,7.0,3.0,0.06,113637.0,Paterson,New Jersey,7522.0,2500.0,2021-04-07
7923.0,for_sale,589000.0,5.0,2.0,0.05,632923.0,Bronx,New York,10457.0,1850.0,2020-10-20
88180.0,for_sale,1600000.0,1.0,1.0,0.13,438921.0,New York City,New York,10011.0,904.0,2014-09-11
23592.0,for_sale,1100000.0,7.0,2.0,0.06,1314851.0,New York City,New York,11377.0,2276.0,1997-09-05
94969.0,for_sale,899000.0,3.0,2.0,0.06,1438147.0,Woodside,New York,11377.0,1420.0,2006-06-19
53641.0,for_sale,995000.0,4.0,4.0,0.24,473402.0,Glen Rock,New Jersey,7452.0,10441.0,1995-03-30
105262.0,for_sale,799000.0,5.0,3.0,0.04,532508.0,Bronx,New York,10460.0,2340.0,2018-07-02
52665.0,for_sale,489000.0,3.0,2.0,0.13,242398.0,Bergenfield,New Jersey,7621.0,1670.0,2011-12-27
106810.0,for_sale,399000.0,2.0,2.0,0.41,7284.0,Verona,New Jersey,7044.0,1600.0,1999-10-21
23592.0,for_sale,2595000.0,5.0,4.0,0.11,1494798.0,New York City,New York,11210.0,4398.0,2013-10-03
76945.0,for_sale,725000.0,4.0,3.0,0.7,15581.0,Parsippany Troy Hills Township,New Jersey,7054.0,2535.0,1997-03-27
94663.0,for_sale,262500.0,1.0,1.0,0.99,760969.0,Bronx,New York,10467.0,709.0,2009-09-24
33658.0,for_sale,625000.0,3.0,2.0,0.06,448260.0,Bronx,New York,10461.0,1900.0,2021-12-17
16837.0,for_sale,399900.0,2.0,2.0,0.11,1635472.0,Hawthorne,New Jersey,7506.0,1460.0,2021-08-02
33968.0,for_sale,1050000.0,6.0,4.0,1.05,387341.0,Montville Township,New Jersey,7045.0,5500.0,2004-07-01
18072.0,for_sale,1599000.0,12.0,6.0,0.06,191509.0,Brooklyn,New York,11222.0,4860.0,2010-02-26
66849.0,for_sale,1199999.0,5.0,3.0,0.06,1733033.0,Elmhurst,New York,11373.0,2158.0,2007-03-16
88180.0,for_sale,685000.0,1.0,1.0,0.6,922624.0,New York City,New York,10280.0,640.0,1989-09-27
15326.0,for_sale,1600000.0,7.0,4.0,0.05,1605979.0,Brooklyn,New York,11221.0,3360.0,1988-08-11
100745.0,for_sale,619000.0,2.0,2.0,0.05,514422.0,Bronx,New York,10461.0,1380.0,1998-12-07
53300.0,for_sale,1300000.0,4.0,3.0,0.17,1330361.0,Bronx,New York,10471.0,3027.0,1996-05-01
102279.0,for_sale,997000.0,4.0,3.0,0.07,1452352.0,Glendale,New York,11385.0,2700.0,1996-02-21
81897.0,for_sale,599988.0,3.0,4.0,0.03,899443.0,Bronx,New York,10469.0,1536.0,2022-02-07
31885.0,for_sale,1100000.0,6.0,2.0,0.04,1568976.0,Glendale,New York,11385.0,2172.0,2013-06-20
103415.0,for_sale,2500000.0,8.0,3.0,0.03,692209.0,Brooklyn,New York,11215.0,3001.0,1990-03-12
23066.0,for_sale,3795000.0,2.0,2.0,0.67,1089640.0,New York City,New York,10011.0,1650.0,2016-05-11
16838.0,for_sale,491000.0,5.0,2.0,0.05,481489.0,Jersey City,New Jersey,7305.0,1643.0,2020-12-10
62938.0,for_sale,765000.0,4.0,1.0,0.04,803275.0,Brooklyn,New York,11226.0,1440.0,2005-10-07
7602.0,for_sale,589000.0,2.0,1.0,0.68,1739648.0,Flushing,New York,11373.0,825.0,2019-11-27
53221.0,for_sale,1249000.0,3.0,3.0,0.05,1011836.0,Jackson Heights,New York,11372.0,1320.0,2014-05-13
23592.0,for_sale,16000000.0,5.0,6.0,0.03,405160.0,New York City,New York,10013.0,8040.0,2006-05-31
53227.0,for_sale,699000.0,3.0,2.0,0.05,1720163.0,Bronx,New York,10462.0,1613.0,2009-06-30
62386.0,for_sale,1895000.0,5.0,5.0,0.05,1380263.0,New York City,New York,11233.0,2700.0,2013-06-10
53270.0,for_sale,899000.0,3.0,3.0,0.05,1773924.0,Brooklyn,New York,11203.0,2242.0,2003-01-14
44735.0,for_sale,995000.0,3.0,2.0,0.03,1759593.0,Prosp Leff Gdns,New York,11225.0,1440.0,2018-12-12
33714.0,for_sale,547000.0,3.0,2.0,0.04,916898.0,Bronx,New York,10473.0,1080.0,2004-08-24
101001.0,for_sale,575000.0,3.0,2.0,0.04,729263.0,Brooklyn,New York,11212.0,1148.0,1987-02-18
53526.0,for_sale,695000.0,3.0,2.0,0.25,1110946.0,Bronx,New York,10463.0,1237.0,2015-11-25
23592.0,for_sale,1495000.0,2.0,2.0,0.06,491049.0,New York City,New York,11222.0,1073.0,2018-12-26
51536.0,for_sale,750000.0,2.0,1.0,0.14,545172.0,Bed Stuy,New York,11221.0,1164.0,1993-11-04
22611.0,for_sale,999999.0,3.0,3.0,0.34,537068.0,Paramus,New Jersey,7652.0,2948.0,1997-03-27
88344.0,for_sale,625000.0,5.0,3.0,0.06,1314442.0,Jersey City,New Jersey,7305.0,1500.0,2019-11-08
54540.0,for_sale,825000.0,2.0,3.0,0.06,509102.0,Brooklyn,New York,11207.0,1716.0,2008-06-10
6045.0,for_sale,739000.0,3.0,3.0,0.06,449471.0,Bronx,New York,10461.0,1440.0,2010-06-16
53512.0,for_sale,685000.0,2.0,2.0,0.03,765755.0,East Elmhurst,New York,11369.0,1500.0,2020-01-29
28953.0,for_sale,1225000.0,3.0,3.0,0.06,1409429.0,Bronx,New York,10471.0,1770.0,2013-10-04
15574.0,for_sale,699000.0,5.0,2.0,0.06,1000386.0,Bronx,New York,10469.0,2024.0,2017-12-06
24311.0,for_sale,1389000.0,4.0,2.0,0.05,852763.0,Brooklyn,New York,11221.0,2400.0,1983-08-01
5187.0,for_sale,1250000.0,5.0,2.0,0.06,603586.0,Long Island City,New York,11105.0,800.0,1996-07-11
57737.0,for_sale,799000.0,1.0,1.0,0.3,604610.0,New York City,New York,10128.0,562.0,2010-02-12
15904.0,for_sale,320000.0,1.0,1.0,0.51,1715378.0,Bronx,New York,10451.0,688.0,2010-02-23
67144.0,for_sale,255000.0,3.0,1.0,0.03,747459.0,Newark,New Jersey,7104.0,942.0,2010-05-10
81848.0,for_sale,659000.0,6.0,2.0,0.04,585796.0,Bronx,New York,10462.0,1676.0,1997-10-21
23592.0,for_sale,9950000.0,5.0,4.0,0.05,648970.0,New York City,New York,10065.0,4500.0,2015-04-24
23592.0,for_sale,2995000.0,6.0,4.0,0.04,1584292.0,New York City,New York,11231.0,4293.0,2015-01-23
66849.0,for_sale,1188000.0,6.0,3.0,0.05,1452324.0,Ridgewood,New York,11385.0,2200.0,2004-09-16
105807.0,for_sale,1388888.0,6.0,5.0,0.06,1034030.0,Woodside,New York,11377.0,1872.0,2006-02-23
88599.0,for_sale,1890000.0,7.0,6.0,1.5,1334474.0,Montclair,New Jersey,7043.0,4763.0,1975-12-24
81422.0,for_sale,899000.0,7.0,3.0,0.03,30012.0,Bronx,New York,10472.0,2717.0,2010-08-25
81836.0,for_sale,1729000.0,5.0,3.0,0.06,1033986.0,Jackson Heights,New York,11372.0,2612.0,1995-02-17
88180.0,for_sale,1590000.0,2.0,2.0,0.21,848572.0,New York City,New York,11101.0,996.0,2017-11-01
67144.0,for_sale,459000.0,3.0,2.0,0.12,196478.0,Nutley,New Jersey,7110.0,1236.0,2016-07-21
53300.0,for_sale,1100000.0,9.0,6.0,0.06,1580420.0,Bronx,New York,10473.0,3100.0,2007-01-10
15326.0,for_sale,999000.0,5.0,3.0,0.05,790931.0,Brooklyn,New York,11226.0,2000.0,1994-11-30
53221.0,for_sale,1149999.0,3.0,3.0,0.04,986586.0,East Elmhurst,New York,11370.0,1890.0,2016-09-12
88180.0,for_sale,1995000.0,2.0,2.0,0.7,1260606.0,New York City,New York,11109.0,1153.0,2010-09-10
94753.0,for_sale,325000.0,3.0,2.0,0.17,1801679.0,Lincoln Park,New Jersey,7035.0,1012.0,2010-09-02
10695.0,for_sale,749000.0,3.0,1.0,0.07,31873.0,Bronx,New York,10465.0,960.0,2022-03-09
53227.0,for_sale,800000.0,11.0,3.0,0.05,1777708.0,Bronx,New York,10474.0,3150.0,1997-06-05
72994.0,for_sale,825000.0,6.0,2.0,0.06,582765.0,Bronx,New York,10461.0,1648.0,2022-01-24
53641.0,for_sale,560000.0,4.0,3.0,0.73,1521888.0,Midland Park,New Jersey,7432.0,1710.0,2010-05-21
88180.0,for_sale,1395000.0,2.0,2.0,0.39,1102244.0,New York City,New York,10280.0,1001.0,1996-07-10
23592.0,for_sale,3200000.0,2.0,2.0,0.05,236364.0,New York City,New York,10003.0,2000.0,2008-09-08
22817.0,for_sale,2699000.0,5.0,2.0,0.15,248659.0,Brooklyn,New York,11213.0,2400.0,1998-01-15
14077.0,for_sale,32500000.0,8.0,8.0,0.05,600972.0,New York,New York,10021.0,11371.0,2002-03-21
29797.0,for_sale,1350000.0,7.0,3.0,0.05,986510.0,East Elmhurst,New York,11369.0,2970.0,2018-03-15
88180.0,for_sale,635000.0,1.0,1.0,0.2,294368.0,New York City,New York,10128.0,750.0,2019-03-25
10695.0,for_sale,1250000.0,6.0,4.0,0.14,571361.0,Bronx,New York,10462.0,4152.0,1998-01-21
85554.0,for_sale,868888.0,5.0,2.0,0.15,1518541.0,Weehawken,New Jersey,7086.0,2112.0,2011-03-30
30765.0,for_sale,449000.0,7.0,4.0,0.06,1620021.0,Paterson,New Jersey,7522.0,19998.0,2020-03-11
100923.0,for_sale,1180000.0,6.0,5.0,0.09,1680411.0,Flushing,New York,11356.0,1925.0,2015-10-13
20088.0,for_sale,629900.0,3.0,3.0,0.06,1177986.0,Bronx,New York,10473.0,1675.0,1997-01-22
20186.0,for_sale,958800.0,3.0,3.0,0.05,811365.0,Jackson Heights,New York,11370.0,1504.0,2018-10-26
28877.0,for_sale,935000.0,7.0,3.0,0.07,1342134.0,Bronx,New York,10470.0,2854.0,2004-07-05
11854.0,for_sale,995000.0,1.0,1.0,0.72,19687.0,New York City,New York,11201.0,800.0,2013-01-29
71477.0,for_sale,585000.0,3.0,3.0,0.02,1709052.0,Bronx,New York,10462.0,1432.0,2017-05-04
51074.0,for_sale,1499000.0,6.0,3.0,0.14,710325.0,Bronx,New York,10469.0,3510.0,1997-07-02
76480.0,for_sale,1999000.0,9.0,5.0,0.05,1418592.0,Corona,New York,11368.0,4000.0,2019-05-17
23592.0,for_sale,1699000.0,4.0,3.0,0.05,1163417.0,New York City,New York,11218.0,1732.0,2013-08-17
28953.0,for_sale,1999999.0,10.0,5.0,0.06,96886.0,Bronx,New York,10456.0,3828.0,2016-08-17
28953.0,for_sale,1799999.0,10.0,4.0,0.05,90940.0,Bronx,New York,10452.0,4400.0,2015-08-10
51074.0,for_sale,3800000.0,5.0,5.0,0.38,1164181.0,Bronx,New York,10471.0,3736.0,2006-11-06
81265.0,for_sale,499000.0,3.0,2.0,0.02,154157.0,Bronx,New York,10460.0,1280.0,2001-08-20
31801.0,for_sale,649000.0,3.0,2.0,0.08,800147.0,Bronx,New York,10469.0,1477.0,1987-07-17
28953.0,for_sale,1399999.0,5.0,4.0,0.06,1529326.0,Bronx,New York,10474.0,3120.0,2016-10-20
70050.0,for_sale,1499988.0,3.0,2.0,0.03,765761.0,Astoria,New York,11102.0,1584.0,2021-10-05
7602.0,for_sale,890000.0,5.0,2.0,0.05,1585142.0,Glendale,New York,11385.0,1900.0,2016-07-21
7923.0,for_sale,779000.0,6.0,3.0,0.03,674110.0,Bronx,New York,10457.0,2784.0,2015-03-17
106831.0,for_sale,580000.0,4.0,3.0,0.06,1131375.0,Jersey City,New Jersey,7305.0,1520.0,2015-09-22
56647.0,for_sale,929000.0,3.0,3.0,0.06,1540390.0,Maspeth,New York,11378.0,1873.0,1990-06-26
23592.0,for_sale,2295000.0,5.0,5.0,0.04,1081753.0,New York City,New York,11231.0,3165.0,2014-03-04
42599.0,for_sale,1499400.0,3.0,3.0,0.07,986611.0,Astoria,New York,11106.0,2200.0,2018-08-30
67944.0,for_sale,1295000.0,6.0,6.0,0.02,1558224.0,New York City,New York,11207.0,3300.0,2014-09-04
105807.0,for_sale,1999000.0,7.0,3.0,0.06,1170575.0,Woodside,New York,11377.0,1980.0,2000-11-01
81836.0,for_sale,980000.0,3.0,2.0,0.05,823197.0,East Elmhurst,New York,11369.0,1462.0,2001-03-09
67144.0,for_sale,799000.0,4.0,2.0,0.21,871690.0,Montclair,New Jersey,7042.0,1848.0,2015-07-23
28953.0,for_sale,1900000.0,10.0,8.0,0.04,1427059.0,Bronx,New York,10456.0,8120.0,2018-10-23
28953.0,for_sale,1499999.0,4.0,4.0,0.05,994690.0,Bronx,New York,10451.0,3680.0,2016-12-22
1455.0,for_sale,749900.0,5.0,3.0,0.06,333234.0,Harrison,New Jersey,7029.0,1500.0,2001-12-31
15676.0,for_sale,559999.0,4.0,4.0,0.12,1220819.0,Paterson,New Jersey,7502.0,2200.0,2011-05-02
52752.0,for_sale,919000.0,3.0,2.0,0.05,989238.0,Woodside,New York,11377.0,1680.0,1995-08-03
16475.0,for_sale,1400000.0,8.0,3.0,0.05,160580.0,Brooklyn,New York,11233.0,3300.0,2007-09-24
23066.0,for_sale,669000.0,2.0,1.0,0.27,795510.0,New York City,New York,10033.0,870.0,2015-05-08
8604.0,for_sale,499000.0,2.0,3.0,0.08,293209.0,Brooklyn,New York,11233.0,1200.0,1988-11-25
7923.0,for_sale,799000.0,10.0,5.0,0.06,817696.0,Bronx,New York,10458.0,3625.0,2018-07-25
8502.0,for_sale,615000.0,3.0,2.0,0.04,1377369.0,Brooklyn,New York,11212.0,1116.0,1984-11-20
10768.0,for_sale,1350000.0,6.0,5.0,0.29,47349.0,Montclair,New Jersey,7043.0,3800.0,2013-08-20
88180.0,for_sale,3495000.0,2.0,2.0,1.13,804235.0,New York City,New York,10001.0,2268.0,2011-12-19
106753.0,for_sale,455000.0,3.0,2.0,0.05,634595.0,Kearny,New Jersey,7032.0,1344.0,2014-11-18
79742.0,for_sale,399900.0,2.0,2.0,0.03,1598537.0,West Orange,New Jersey,7052.0,2595.0,2000-03-18
30629.0,for_sale,599000.0,3.0,3.0,0.04,1271906.0,Bronx,New York,10458.0,1296.0,2022-01-07
104227.0,for_sale,9500000.0,5.0,7.0,0.02,856325.0,New York City,New York,10024.0,6072.0,2019-07-11
13566.0,for_sale,1800000.0,3.0,2.0,0.04,1567996.0,New York City,New York,11203.0,2970.0,2013-10-03
30631.0,for_sale,569000.0,3.0,2.0,0.04,262809.0,Bronx,New York,10469.0,1280.0,2010-12-20
5788.0,for_sale,749000.0,3.0,2.0,0.04,817015.0,Bronx,New York,10469.0,1762.0,1999-11-05
26215.0,for_sale,899000.0,9.0,3.0,0.07,883602.0,New York City,New York,11203.0,3926.0,1981-09-01
34703.0,for_sale,669999.0,3.0,2.0,0.05,1460052.0,Brooklyn,New York,11203.0,1229.0,2013-04-05
70044.0,for_sale,949000.0,8.0,3.0,0.03,1747317.0,Bronx,New York,10474.0,2491.0,2004-04-29
101954.0,for_sale,9995000.0,5.0,4.0,0.04,268818.0,New York City,New York,11201.0,4900.0,2010-07-28
100827.0,for_sale,1389999.0,4.0,3.0,0.06,1511722.0,Queens,New York,11379.0,1848.0,2020-01-28
7923.0,for_sale,540000.0,3.0,1.0,0.04,1096311.0,Bronx,New York,10467.0,1744.0,2003-09-26
33714.0,for_sale,780000.0,7.0,3.0,0.05,1242756.0,Bronx,New York,10473.0,2314.0,1996-12-30
19678.0,for_sale,339999.0,5.0,2.0,0.06,715822.0,Newark,New Jersey,7107.0,2500.0,2001-03-01
53613.0,for_sale,449000.0,2.0,2.0,0.43,1758340.0,Wayne,New Jersey,7470.0,1553.0,1999-10-01
31801.0,for_sale,1079000.0,6.0,3.0,0.06,493652.0,Bronx,New York,10462.0,3232.0,2016-06-27
44245.0,for_sale,949000.0,6.0,3.0,0.04,443150.0,Bronx,New York,10462.0,2164.0,2021-06-23
23592.0,for_sale,4500000.0,5.0,4.0,0.04,732920.0,New York City,New York,11217.0,2880.0,2009-12-10
102588.0,for_sale,1980000.0,4.0,3.0,0.06,388808.0,College Point,New York,11356.0,2602.0,2020-10-13
105454.0,for_sale,825000.0,5.0,3.0,0.41,9367.0,East Hanover,New Jersey,7936.0,3600.0,2020-02-18
96277.0,for_sale,629900.0,6.0,3.0,0.09,1025528.0,Passaic,New Jersey,7055.0,2914.0,2009-10-29
53512.0,for_sale,1098888.0,3.0,2.0,0.06,1540386.0,Woodside,New York,11377.0,1680.0,2007-08-16
88180.0,for_sale,699000.0,1.0,1.0,0.39,1102248.0,New York City,New York,10280.0,676.0,2003-06-20
20086.0,for_sale,758000.0,2.0,2.0,0.04,1438187.0,Flushing,New York,11378.0,1000.0,2000-06-02
23592.0,for_sale,1595000.0,2.0,2.0,0.06,1815079.0,New York City,New York,11215.0,1215.0,2014-08-29
21940.0,for_sale,450000.0,3.0,3.0,0.03,491472.0,Bronx,New York,10473.0,1206.0,2007-05-07
14093.0,for_sale,679000.0,3.0,3.0,0.05,1405694.0,Brooklyn,New York,11203.0,1560.0,2005-09-06
22611.0,for_sale,800000.0,5.0,2.0,0.06,1022316.0,Bronx,New York,10467.0,2052.0,2007-03-07
24658.0,for_sale,969000.0,9.0,4.0,0.04,572256.0,Bronx,New York,10473.0,2820.0,1999-07-01
73303.0,for_sale,849999.0,3.0,3.0,0.04,1486966.0,Middle Village,New York,11379.0,1370.0,2002-06-25
101404.0,for_sale,2900000.0,10.0,7.0,0.06,345273.0,Brooklyn,New York,11207.0,4250.0,2012-04-24
56918.0,for_sale,899000.0,1.0,1.0,0.22,1270536.0,New York,New York,10025.0,790.0,2017-03-27
30914.0,for_sale,899000.0,3.0,3.0,0.09,199721.0,College Point,New York,11356.0,1800.0,1996-01-31
15668.0,for_sale,549000.0,3.0,2.0,0.09,452804.0,Bronx,New York,10473.0,1155.0,2019-09-23
33714.0,for_sale,699999.0,3.0,2.0,0.06,725261.0,Bronx,New York,10473.0,1950.0,2021-11-22
17070.0,for_sale,1350000.0,5.0,3.0,0.06,1370386.0,Maspeth,New York,11378.0,2828.0,2006-02-28
91104.0,for_sale,725000.0,6.0,3.0,0.04,1700445.0,Bronx,New York,10459.0,2632.0,2004-11-24
110111.0,for_sale,1107000.0,4.0,2.0,0.06,1794292.0,Elmhurst,New York,11373.0,1990.0,2007-02-26
29584.0,for_sale,810000.0,5.0,3.0,0.03,1137487.0,Brooklyn,New York,11208.0,1125.0,2012-07-27
23592.0,for_sale,2995000.0,5.0,4.0,0.09,1515950.0,New York City,New York,11218.0,3168.0,2015-05-21
83544.0,for_sale,889000.0,4.0,3.0,0.22,778616.0,River Edge,New Jersey,7661.0,2680.0,2006-07-31
23592.0,for_sale,925000.0,3.0,3.0,0.06,1725277.0,New York City,New York,11226.0,1500.0,2014-03-17
51536.0,for_sale,799000.0,4.0,2.0,0.06,1383664.0,Flushing,New York,11378.0,1440.0,2009-09-14
41929.0,for_sale,999999.0,2.0,3.0,0.05,603576.0,Astoria,New York,11105.0,1320.0,1997-01-02
22611.0,for_sale,625000.0,3.0,3.0,0.1,1088208.0,Montville Township,New Jersey,7045.0,2542.0,1996-09-12
23592.0,for_sale,6195000.0,5.0,6.0,0.04,716053.0,New York City,New York,10065.0,4440.0,1997-08-20
23592.0,for_sale,4500000.0,7.0,5.0,0.06,501374.0,New York City,New York,11238.0,4000.0,1995-08-09
79086.0,for_sale,439900.0,3.0,3.0,0.08,249027.0,Belleville,New Jersey,7109.0,1593.0,2018-04-05
104850.0,for_sale,525000.0,2.0,2.0,0.18,1620069.0,Verona,New Jersey,7044.0,1676.0,1987-12-03
51567.0,for_sale,299000.0,1.0,2.0,0.27,864782.0,Nutley,New Jersey,7110.0,1026.0,2008-05-13
23592.0,for_sale,4950000.0,2.0,3.0,0.02,192623.0,New York City,New York,10011.0,2268.0,1974-05-22
110111.0,for_sale,1200000.0,5.0,3.0,0.08,1105415.0,Brooklyn,New York,11207.0,2471.0,2005-11-30
